,OverallQual,GrLivArea,GarageArea,Neighborhood,1stFlrSF,BsmtFinSF1,LotArea,YearBuilt,LotFrontage,BsmtUnfSF,OpenPorchSF,YearRemodAdd,WoodDeckSF,MasVnrArea,OverallCond,2ndFlrSF,MoSold,ExterQual,BsmtQual_Gd,GarageFinish_RFn,Id,SalePrice
2341,8,1494,478.0,238772.72727272726,1494,457.0,9466,1994,50.0,0.0,30,1995,0,0.0,5,0,5,4,1,0,2375,
2342,7,2362,546.0,238772.72727272726,2362,1732.0,12000,1980,80.0,270.0,16,1980,180,600.0,6,0,3,4,1,1,2376,
2343,8,2497,676.0,238772.72727272726,2497,1632.0,17778,1981,94.0,0.0,0,1981,266,0.0,5,0,3,4,1,1,2377,
2344,6,1152,412.0,189050.0684931507,1152,0.0,11700,1968,78.0,912.0,126,1968,0,41.0,6,0,9,3,0,1,2378,
2345,6,2411,570.0,189050.0684931507,1403,915.0,8000,1970,80.0,93.0,192,1970,0,525.0,6,1008,6,3,0,1,2379,
2346,6,1082,480.0,189050.0684931507,1082,973.0,8723,1969,69.6653543286091,0.0,0,1969,160,0.0,6,0,1,3,1,0,2380,
2347,6,1295,528.0,189050.0684931507,1295,910.0,11700,1968,130.0,385.0,194,1968,0,196.0,5,0,4,3,1,0,2381,
2348,7,1610,515.0,189050.0684931507,1610,346.0,11358,1972,108.0,778.0,0,1987,202,0.0,7,0,5,3,0,1,2382,
2349,7,1594,472.0,189050.0684931507,1594,0.0,9547,1993,80.0,1594.0,80,1993,190,112.0,6,0,7,3,1,1,2383,
2350,7,2075,473.0,189050.0684931507,1091,819.0,10530,1993,78.0,329.0,86,1993,235,194.0,6,984,8,4,1,0,2384,
2351,6,1093,484.0,189050.0684931507,1093,792.0,10738,1966,88.0,301.0,0,1966,224,0.0,7,0,11,3,0,1,2385,
2352,6,1052,311.0,189050.0684931507,1052,617.0,10800,1963,80.0,171.0,133,1963,0,203.0,5,0,2,3,0,0,2386,
2353,5,1107,308.0,145847.08,1107,474.0,8050,1967,70.0,437.0,64,1993,88,0.0,6,0,3,3,0,1,2387,
2354,4,1224,530.0,145847.08,1224,0.0,10899,1964,87.0437575177703,0.0,0,1964,0,0.0,5,0,4,3,0,0,2388,
2355,5,1074,396.0,145847.08,1074,438.0,7450,1956,74.0,250.0,72,1956,0,0.0,5,0,1,3,0,0,2389,
2356,5,1187,440.0,145847.08,1187,311.0,14357,1961,67.75679683871411,386.0,0,1961,128,0.0,5,0,8,3,0,1,2390,
2357,5,964,784.0,145847.08,964,700.0,8243,1961,76.0,264.0,0,1961,170,56.0,7,0,2,3,0,0,2391,
2358,5,894,312.0,145847.08,894,0.0,8680,1960,70.0,894.0,0,1960,0,0.0,7,0,1,3,0,0,2392,
2359,7,1200,440.0,145847.08,1200,654.0,8800,1966,80.0,520.0,0,1966,0,202.0,6,0,10,3,0,1,2393,
2360,6,1042,440.0,145847.08,1042,494.0,9200,1965,80.0,548.0,0,1965,192,98.0,5,0,5,3,0,1,2394,
2361,6,2154,539.0,145847.08,845,414.0,8800,1964,80.0,431.0,0,1997,0,306.0,7,1309,7,3,0,1,2395,
2362,6,1374,286.0,145847.08,1374,54.0,11382,1964,90.90118800507037,533.0,28,1964,0,212.0,5,0,8,3,0,1,2396,
2363,6,1652,510.0,145847.08,1652,1386.0,22002,1959,187.15380789373398,206.0,0,1991,0,136.0,7,0,7,3,0,1,2397,
2364,5,908,512.0,145847.08,908,130.0,12172,1940,85.0,433.0,24,1996,284,0.0,7,0,10,3,0,0,2398,
2365,3,666,0.0,126334.64912280702,666,299.0,5000,1946,50.0,367.0,52,1950,0,0.0,3,0,4,2,0,0,2399,
2366,3,670,0.0,126334.64912280702,442,144.0,3500,1945,51.0,226.0,21,1950,0,0.0,5,228,7,3,0,0,2400,
2367,5,808,308.0,126334.64912280702,808,150.0,5175,1958,50.0,254.0,0,2000,143,0.0,8,0,7,3,0,0,2401,
2368,5,1150,288.0,145847.08,1150,368.0,9600,1955,80.0,710.0,0,1955,0,176.0,6,0,10,3,0,0,2402,
2369,5,1560,792.0,145847.08,1560,0.0,8668,1968,63.0,1560.0,0,1968,0,0.0,5,0,5,3,0,0,2403,
2370,5,1280,432.0,145847.08,1280,602.0,10050,1966,80.26330517052865,191.0,40,1966,140,87.0,6,0,6,3,0,0,2404,
2371,6,1254,525.0,145847.08,1254,600.0,9600,1961,100.0,618.0,0,1961,0,291.0,5,0,5,3,0,1,2405,
2372,6,936,315.0,145847.08,936,873.0,8760,1957,73.0,63.0,0,1999,0,0.0,7,0,9,3,0,1,2406,
2373,5,1008,308.0,145847.08,1008,908.0,6860,1956,65.0,100.0,0,1956,0,54.0,6,0,12,3,0,0,2407,
2374,5,1053,692.0,145847.08,1053,288.0,8250,1963,60.0,765.0,0,1963,240,0.0,7,0,7,3,0,1,2408,
2375,5,1144,336.0,145847.08,1144,0.0,9100,1960,70.0,1144.0,0,1960,0,69.0,5,0,6,3,0,1,2409,
2376,6,1721,464.0,145847.08,1721,668.0,9736,1957,80.0,525.0,0,1969,0,289.0,6,0,4,3,0,0,2410,
2377,5,922,308.0,145847.08,922,512.0,9770,1957,72.0,410.0,34,1957,0,0.0,5,0,4,3,0,0,2411,
2378,5,1411,310.0,145847.08,1411,780.0,12198,1955,70.0,424.0,82,1975,278,0.0,6,0,6,3,0,1,2412,
2379,5,1216,336.0,145847.08,1216,288.0,10050,1955,75.0,928.0,0,1955,0,0.0,5,0,8,3,0,1,2413,
2380,5,1154,336.0,145847.08,1154,408.0,11556,1953,60.0,456.0,0,2006,63,0.0,9,0,7,3,0,0,2414,
2381,5,1560,484.0,145847.08,1560,0.0,8078,1958,70.0,1560.0,0,1958,0,260.0,5,0,12,3,0,0,2415,
2382,6,948,410.0,145847.08,948,441.0,10950,1952,60.0,507.0,48,1952,0,0.0,6,0,4,3,0,0,2416,
2383,6,1040,293.0,145847.08,1040,85.0,7942,1953,68.0,0.0,0,1953,0,0.0,7,0,6,3,0,0,2417,
2384,5,925,252.0,145847.08,925,114.0,8540,1956,71.0,120.0,0,2003,152,0.0,8,0,6,3,0,0,2418,
2385,4,1540,352.0,145847.08,1040,150.0,7150,1955,55.0,1040.0,0,1955,0,0.0,4,500,8,3,0,0,2419,
2386,5,925,390.0,145847.08,925,793.0,8400,1955,70.0,130.0,0,1955,81,0.0,5,0,3,3,0,0,2420,
2387,4,1647,280.0,145847.08,1647,595.0,9532,1953,75.0,156.0,0,1953,225,0.0,6,0,2,3,0,0,2421,
2388,5,924,420.0,125914.94594594595,924,292.0,15783,1952,126.04932791108992,632.0,324,1952,0,0.0,5,0,6,3,0,0,2422,
2389,4,1544,0.0,125914.94594594595,1000,0.0,14190,1890,60.0,925.0,0,2006,231,0.0,7,544,4,4,0,0,2423,
2390,5,1728,371.0,145847.08,1216,198.0,12099,1953,96.62743574708719,1018.0,0,2004,200,0.0,6,0,6,3,0,0,2424,
2391,5,3086,1200.0,145847.08,1308,0.0,21281,1935,113.0,666.0,208,2007,0,0.0,4,1778,11,3,0,0,2425,
2392,4,1281,580.0,125914.94594594595,845,1030.0,10284,1925,60.0,55.0,0,1993,0,0.0,7,436,8,3,0,0,2426,
2393,5,1534,0.0,125914.94594594595,751,0.0,10800,1895,60.0,736.0,112,1999,0,0.0,9,783,7,3,1,0,2427,
2394,7,1651,276.0,145847.08,1035,242.0,10090,1963,93.0,0.0,46,1999,460,364.0,5,616,10,3,0,0,2428,
2395,5,888,240.0,145847.08,888,192.0,8700,1961,75.0,728.0,0,1961,0,53.0,7,0,2,3,0,0,2429,
2396,6,952,288.0,145847.08,952,952.0,8300,1968,66.0,0.0,0,1968,0,86.0,6,0,8,3,0,0,2430,
2397,5,1238,357.0,145847.08,1238,432.0,7200,1950,60.0,432.0,171,1950,0,0.0,3,0,11,3,0,0,2431,
2398,5,1040,286.0,145847.08,1040,574.0,7500,1959,59.89798893323032,466.0,0,2003,0,0.0,7,0,7,3,0,1,2432,
2399,5,1170,338.0,145847.08,1170,625.0,7315,1958,70.0,545.0,0,1958,0,0.0,6,0,3,3,0,1,2433,
2400,5,1242,324.0,145847.08,1242,739.0,7903,1960,70.0,503.0,0,1960,0,0.0,5,0,5,3,0,1,2434,
2401,5,1377,351.0,145847.08,1377,1098.0,8000,1960,80.0,125.0,0,1960,0,0.0,5,0,11,3,0,0,2435,
2402,5,925,300.0,145847.08,925,0.0,7000,1961,70.0,0.0,0,1961,0,0.0,6,0,7,3,0,0,2436,
2403,5,864,294.0,145847.08,864,110.0,6600,1962,60.0,312.0,0,1962,58,0.0,5,0,12,3,0,0,2437,
2404,5,936,288.0,145847.08,936,734.0,6760,1962,66.0,162.0,90,1962,24,0.0,5,0,10,3,0,1,2438,
2405,5,960,576.0,125914.94594594595,960,0.0,6978,1926,60.0,850.0,0,1980,0,0.0,7,0,4,4,0,1,2439,
2406,6,1296,576.0,125914.94594594595,866,276.0,6000,1927,50.0,569.0,0,1950,0,0.0,6,430,7,3,0,0,2440,
2407,5,1022,184.0,125914.94594594595,1022,782.0,4480,1922,56.0,240.0,122,1950,0,0.0,5,0,2,3,0,0,2441,
2408,5,967,180.0,125914.94594594595,967,0.0,3153,1920,56.0,967.0,0,1990,0,0.0,6,0,7,3,0,0,2442,
2409,5,1072,379.0,125914.94594594595,1072,0.0,7200,1940,60.0,808.0,0,1950,0,279.0,8,0,5,3,0,0,2443,
2410,5,1174,576.0,125914.94594594595,680,130.0,9000,1900,120.0,550.0,26,2006,116,0.0,8,494,6,3,0,0,2444,
2411,4,1141,252.0,125914.94594594595,761,122.0,5925,1900,50.0,0.0,0,1950,0,0.0,6,380,5,3,0,0,2445,
2412,4,1798,342.0,125914.94594594595,1156,0.0,9639,1900,57.0,1075.0,0,1950,0,0.0,8,642,5,3,0,0,2446,
2413,8,1772,816.0,125914.94594594595,909,0.0,10337,1910,82.55540154704026,725.0,0,1999,0,0.0,9,863,5,4,0,0,2447,
2414,6,1642,374.0,125914.94594594595,914,196.0,9863,1927,53.0,322.0,0,1950,0,0.0,6,728,3,3,0,0,2448,
2415,5,1232,480.0,125914.94594594595,616,168.0,4571,1910,35.0,448.0,0,1950,280,0.0,7,616,6,3,0,0,2449,
2416,6,1650,468.0,125914.94594594595,991,259.0,8398,1910,56.0,667.0,103,1990,128,0.0,8,659,11,3,1,0,2450,
2417,5,1358,336.0,125914.94594594595,687,316.0,3600,1930,60.0,371.0,32,2005,0,0.0,7,671,7,3,0,0,2451,
2418,7,2454,576.0,125914.94594594595,1312,0.0,13500,1879,75.0,819.0,148,1987,0,0.0,8,1142,2,3,0,0,2452,
2419,4,968,331.0,125914.94594594595,968,0.0,8626,1956,52.0,0.0,0,1956,0,1.0,6,0,5,3,0,0,2453,
2420,4,1382,384.0,125914.94594594595,1382,0.0,11800,1949,76.0,0.0,40,2002,0,0.0,7,0,5,3,0,1,2454,
2421,5,1060,308.0,126334.64912280702,916,317.0,6854,1925,55.0,212.0,65,1994,0,0.0,7,144,8,3,0,0,2455,
2422,5,1435,308.0,126334.64912280702,910,910.0,8674,1950,55.0,0.0,33,1950,0,0.0,6,525,3,3,0,0,2456,
2423,5,1274,224.0,126334.64912280702,728,306.0,6125,1939,50.0,422.0,0,1998,0,0.0,7,546,3,3,0,0,2457,
2424,6,1232,217.0,126334.64912280702,608,276.0,6000,1939,50.0,324.0,0,1950,0,0.0,6,624,2,3,0,0,2458,
2425,5,884,240.0,126334.64912280702,884,0.0,6120,1939,51.0,884.0,0,1950,0,0.0,7,0,7,4,0,0,2459,
2426,6,1409,528.0,126334.64912280702,861,52.0,6240,1938,49.835126792447646,809.0,0,1950,225,0.0,5,548,3,3,0,0,2460,
2427,5,1322,280.0,126334.64912280702,899,48.0,6240,1939,52.0,624.0,0,1952,0,0.0,8,423,7,3,0,0,2461,
2428,5,1426,230.0,126334.64912280702,1014,0.0,6240,1930,52.0,966.0,0,1992,174,0.0,7,412,7,3,0,0,2462,
2429,5,1281,379.0,126334.64912280702,903,351.0,6120,1926,51.0,405.0,0,1950,25,0.0,6,378,8,3,0,0,2463,
2430,6,2264,408.0,125914.94594594595,1100,0.0,7755,1918,47.0,1100.0,152,1995,0,0.0,8,1164,5,3,0,0,2464,
2431,6,1376,576.0,126334.64912280702,752,0.0,8850,1920,60.0,768.0,54,1950,0,0.0,7,624,2,3,0,0,2465,
2432,5,1316,576.0,126334.64912280702,960,0.0,8550,1926,60.0,750.0,0,1950,0,0.0,5,356,10,3,0,0,2466,
2433,7,1344,456.0,125914.94594594595,672,336.0,5700,1929,48.48544245951657,336.0,0,1990,0,0.0,6,672,9,3,0,0,2467,
2434,5,1173,240.0,125914.94594594595,933,0.0,5680,1901,40.0,592.0,25,1950,0,0.0,4,240,9,3,0,0,2468,
2435,5,1214,216.0,125914.94594594595,969,0.0,5680,1901,40.0,969.0,0,1950,0,0.0,3,245,9,3,0,0,2469,
2436,6,2294,658.0,105716.73529411765,1497,375.0,13200,1963,120.0,366.0,110,1963,0,234.0,6,797,4,3,0,0,2470,
2437,7,1952,299.0,105716.73529411765,976,354.0,9780,1950,60.0,224.0,0,2005,285,0.0,9,976,4,3,0,0,2471,
2438,6,2180,720.0,105716.73529411765,1138,375.0,10320,1915,60.0,763.0,0,1950,0,0.0,5,1042,5,3,0,0,2472,
2439,4,1315,436.0,105716.73529411765,838,681.0,4330,1958,52.0,0.0,0,1958,0,0.0,6,477,2,3,0,1,2473,
2440,4,1484,264.0,105716.73529411765,866,0.0,10320,1910,60.0,771.0,211,1950,14,0.0,1,504,9,2,0,0,2474,
2441,7,2267,498.0,136793.13513513515,1262,288.0,12888,1937,107.0,717.0,0,1980,521,0.0,8,1005,4,3,0,0,2475,
2442,5,1282,240.0,142591.36,778,485.0,4484,1942,59.0,187.0,88,1979,0,0.0,6,504,7,3,0,0,2476,
2443,5,999,308.0,136793.13513513515,999,925.0,11235,1963,75.0,0.0,176,1963,40,0.0,5,0,3,3,1,0,2477,
2444,5,1452,572.0,136793.13513513515,1452,785.0,11235,1964,75.0,635.0,0,1980,92,30.0,5,0,11,3,1,0,2478,
2445,4,1005,440.0,136793.13513513515,1005,513.0,14299,1964,62.0,348.0,0,1964,0,0.0,3,0,7,3,0,0,2479,
2446,5,1020,528.0,136793.13513513515,1020,68.0,14149,1964,65.0,190.0,0,2001,0,50.0,8,0,5,4,0,0,2480,
2447,5,1040,264.0,136793.13513513515,1040,249.0,11677,1966,93.25717556977742,30.0,90,1966,0,442.0,4,0,2,3,0,1,2481,
2448,5,868,576.0,136793.13513513515,868,748.0,8425,1971,70.0,20.0,0,1990,138,0.0,6,0,5,3,1,0,2482,
2449,5,897,264.0,136793.13513513515,897,168.0,8665,1968,86.0,420.0,0,1968,0,89.0,5,0,1,3,0,1,2483,
2450,5,943,528.0,136793.13513513515,943,114.0,8398,1967,67.06977480816911,300.0,0,1967,132,323.0,5,0,6,3,0,0,2484,
2451,5,912,315.0,136793.13513513515,912,216.0,8169,1966,69.48729464066507,261.0,0,1966,204,0.0,7,0,7,3,0,0,2485,
2452,5,1375,323.0,136793.13513513515,1375,386.0,14175,1956,81.0,332.0,0,1998,0,0.0,5,0,12,3,0,0,2486,
2453,5,2654,638.0,136793.13513513515,1567,267.0,16779,1920,99.0,404.0,570,1996,128,356.0,4,1087,5,3,1,0,2487,
2454,7,1302,224.0,136793.13513513515,798,258.0,6960,1940,70.0,422.0,0,1998,0,0.0,8,504,7,3,0,0,2488,
2455,6,1299,494.0,136793.13513513515,1299,736.0,11375,1954,91.0,231.0,0,1995,81,0.0,5,0,10,3,0,0,2489,
2456,5,1176,303.0,136793.13513513515,1176,190.0,13770,1958,85.0,95.0,0,1998,0,340.0,6,0,10,3,0,0,2490,
2457,4,998,460.0,136793.13513513515,998,0.0,9000,1945,71.8775867198764,0.0,0,1950,0,0.0,7,0,5,2,0,0,2491,
2458,6,1522,552.0,212565.42857142858,1522,299.0,11075,1984,94.20636407704315,0.0,77,1984,0,136.0,5,0,2,3,1,0,2492,
2459,5,1325,576.0,128219.7,1325,300.0,17541,1948,149.20756950568068,109.0,42,2005,0,0.0,7,0,7,3,0,0,2493,
2460,5,1630,649.0,128219.7,1630,587.0,22692,1953,181.22735531638168,486.0,64,1953,0,0.0,5,0,3,3,0,0,2494,
2461,4,1242,336.0,128219.7,1242,0.0,17808,1946,84.0,484.0,0,1950,0,0.0,5,0,7,3,0,0,2495,
2462,6,2422,527.0,212565.42857142858,2422,353.0,12671,1954,102.0,935.0,63,1994,0,300.0,7,0,7,3,1,0,2496,
2463,6,1626,332.0,128219.7,988,491.0,10512,1954,70.0,497.0,0,1954,366,0.0,6,638,5,3,0,0,2497,
2464,5,864,399.0,142591.36,864,453.0,5400,1958,60.0,411.0,0,1958,0,0.0,5,0,5,3,0,0,2498,
2465,4,943,308.0,128219.7,943,0.0,11515,1958,54.34418859077754,0.0,0,1994,0,0.0,5,0,8,3,0,0,2499,
2466,5,1038,264.0,128219.7,1038,283.0,3869,1984,39.0,0.0,105,1984,0,149.0,6,0,7,4,0,1,2500,
2467,5,1342,256.0,128219.7,1342,557.0,9280,1951,58.0,785.0,0,1951,0,0.0,6,0,4,3,0,0,2501,
2468,5,1480,253.0,128219.7,1080,1080.0,11100,1951,60.0,0.0,0,1994,0,0.0,6,400,7,3,0,0,2502,
2469,4,1362,280.0,128219.7,986,0.0,7550,1920,50.0,951.0,0,1950,0,0.0,5,376,3,2,0,0,2503,
2470,6,1822,515.0,186555.7966101695,1105,0.0,23920,1984,104.0,1105.0,195,1984,0,0.0,5,717,4,3,0,0,2504,
2471,7,1958,499.0,186555.7966101695,1029,497.0,9317,1994,75.0,282.0,93,2001,202,0.0,5,929,7,4,1,1,2505,
2472,8,1651,870.0,196442.92617449665,1651,0.0,9178,2007,71.0,1643.0,64,2007,204,306.0,5,0,9,4,1,0,2506,
2473,8,2140,894.0,196442.92617449665,2140,0.0,10481,2006,93.0,2140.0,32,2007,136,0.0,5,0,6,4,1,0,2507,
2474,8,1651,870.0,196442.92617449665,1651,0.0,10235,2007,66.0,1643.0,64,2007,192,306.0,5,0,9,4,1,1,2508,
2475,7,1546,796.0,196442.92617449665,1546,20.0,11750,2005,75.0,1526.0,42,2006,144,204.0,5,0,6,4,1,1,2509,
2476,8,1500,674.0,196442.92617449665,1500,36.0,8760,2006,73.0,1453.0,38,2006,144,132.0,5,0,6,4,1,1,2510,
2477,7,1270,524.0,196442.92617449665,1270,0.0,7242,2005,64.0,1270.0,96,2006,0,0.0,5,0,7,4,1,1,2511,
2478,7,1795,578.0,196442.92617449665,879,0.0,9316,2005,78.0,879.0,111,2006,164,0.0,5,916,10,4,1,1,2512,
2479,7,1873,619.0,186555.7966101695,946,608.0,8883,1988,70.94317809251801,0.0,48,1988,108,360.0,5,927,5,4,1,1,2513,
2480,8,1743,529.0,212565.42857142858,1743,51.0,20064,1976,155.0,0.0,0,1976,646,0.0,6,0,5,4,1,0,2514,
2481,5,1022,747.0,196442.92617449665,1022,550.0,14217,1994,67.09607722058917,472.0,0,1994,0,0.0,5,0,8,3,1,0,2515,
2482,6,1308,497.0,196442.92617449665,646,539.0,10021,1997,57.0,96.0,54,2006,142,0.0,6,662,5,3,1,1,2516,
2483,5,990,384.0,196442.92617449665,990,420.0,8428,1994,60.0,570.0,0,1994,256,0.0,7,0,7,3,1,0,2517,
2484,5,1097,242.0,196442.92617449665,1097,549.0,16561,1996,70.0,548.0,0,1996,306,0.0,5,0,7,3,1,0,2518,
2485,7,1873,597.0,196442.92617449665,988,342.0,10820,1999,47.0,646.0,123,1999,202,0.0,5,885,3,4,1,1,2519,
2486,7,1753,534.0,196442.92617449665,853,638.0,12352,1998,43.0,215.0,74,1999,0,290.0,5,900,3,4,1,1,2520,
2487,7,1690,517.0,196442.92617449665,845,0.0,9543,2001,68.0,845.0,103,2001,0,0.0,5,845,2,4,1,1,2521,
2488,7,1842,486.0,196442.92617449665,985,841.0,8826,2000,70.48795337662546,144.0,96,2000,193,144.0,5,857,7,4,1,0,2522,
2489,5,894,440.0,196442.92617449665,894,663.0,11800,1974,97.0,201.0,0,1974,0,0.0,5,0,8,3,1,0,2523,
2490,5,1025,370.0,196442.92617449665,1025,502.0,8660,1976,59.0,513.0,0,1976,127,113.0,5,0,7,3,1,0,2524,
2491,5,1009,576.0,196442.92617449665,1009,755.0,9720,1977,72.0,240.0,0,1977,0,51.0,7,0,6,3,0,0,2525,
2492,5,1040,748.0,196442.92617449665,1040,539.0,8982,1977,45.0,501.0,0,1977,0,0.0,5,0,1,3,1,0,2526,
2493,5,907,308.0,196442.92617449665,907,60.0,16300,1977,39.0,399.0,0,1977,0,0.0,4,0,1,3,1,1,2527,
2494,5,879,440.0,196442.92617449665,879,330.0,9675,1975,75.0,102.0,80,1975,0,0.0,6,0,9,3,0,0,2528,
2495,5,864,576.0,196442.92617449665,864,671.0,7200,1972,60.0,193.0,0,2000,155,0.0,5,0,9,3,0,0,2529,
2496,4,875,728.0,196442.92617449665,875,385.0,7200,1972,60.0,0.0,0,2006,352,0.0,8,0,10,3,0,0,2530,
2497,7,1673,583.0,196442.92617449665,1673,1412.0,11354,2000,90.6775688463863,261.0,113,2000,306,0.0,5,0,1,4,0,1,2531,
2498,7,1932,610.0,196442.92617449665,992,654.0,8749,2003,70.0,325.0,120,2003,0,0.0,5,940,6,4,1,1,2532,
2499,7,1729,542.0,196442.92617449665,860,0.0,8158,2002,65.0,860.0,63,2002,386,214.0,5,869,8,4,1,0,2533,
2500,8,1592,484.0,196442.92617449665,1592,408.0,11927,1994,73.0,683.0,35,1995,120,519.0,5,0,6,4,1,0,2534,
2501,8,2439,560.0,196442.92617449665,1531,1198.0,12728,2001,101.65088041895409,333.0,121,2001,184,256.0,5,908,1,4,1,0,2535,
2502,7,1992,608.0,196442.92617449665,1212,762.0,15295,1996,130.10260393303614,98.0,32,2002,225,254.0,5,780,6,4,1,1,2536,
2503,8,1341,482.0,196442.92617449665,1341,915.0,17227,1999,73.0,426.0,84,2000,240,158.0,5,0,1,4,1,1,2537,
2504,7,1476,552.0,196442.92617449665,738,0.0,8145,2007,70.0,738.0,35,2007,0,0.0,5,738,6,4,1,1,2538,
2505,7,1190,578.0,196442.92617449665,1190,709.0,8769,2005,65.0,460.0,41,2005,100,0.0,5,0,10,4,1,1,2539,
2506,6,1330,437.0,196442.92617449665,1330,0.0,8334,2006,64.0,1330.0,23,2007,0,0.0,5,0,7,4,1,0,2540,
2507,7,1491,484.0,196442.92617449665,738,0.0,8333,2006,64.0,738.0,30,2006,100,0.0,5,753,5,4,1,1,2541,
2508,5,1536,400.0,196442.92617449665,768,0.0,9045,2005,64.0,768.0,40,2005,0,0.0,5,768,6,4,1,0,2542,
2509,5,936,384.0,128219.7,936,936.0,9825,1967,75.0,0.0,0,1967,405,162.0,5,0,8,3,1,0,2543,
2510,4,1088,520.0,128219.7,1088,132.0,8308,1963,67.0,115.0,0,1963,0,20.0,6,0,6,3,0,0,2544,
2511,5,1351,576.0,128219.7,901,130.0,16287,1925,74.0,666.0,0,1950,0,0.0,6,450,7,3,0,0,2545,
2512,6,1179,622.0,128219.7,1179,0.0,8240,1960,80.0,1179.0,0,1960,0,198.0,6,0,6,3,0,0,2546,
2513,6,1044,528.0,128219.7,1044,504.0,6285,1976,65.0,456.0,0,1976,228,0.0,6,0,4,3,0,0,2547,
2514,5,2233,579.0,128219.7,1100,0.0,9555,1979,45.09411393702816,0.0,0,1979,0,0.0,6,1133,2,3,0,0,2548,
2515,5,1408,489.0,128219.7,734,611.0,7023,2005,60.0,123.0,85,2006,0,0.0,5,674,5,3,1,0,2549,
2516,10,5095,1154.0,128219.7,5095,4010.0,39290,2008,128.0,1085.0,484,2009,546,1224.0,5,0,10,5,0,0,2550,
2517,6,1072,525.0,128219.7,1072,467.0,3675,2005,35.0,80.0,44,2005,0,76.0,5,0,5,3,1,0,2551,
2518,5,960,392.0,128219.7,960,77.0,6400,1959,64.0,52.0,0,2000,144,0.0,7,0,12,3,0,0,2552,
2519,4,1152,0.0,128219.7,1152,0.0,6882,1955,74.0,0.0,0,1955,0,128.0,3,0,9,3,0,0,2553,
2520,5,1195,0.0,128219.7,1195,0.0,8741,1946,52.0,1195.0,0,1950,118,0.0,6,0,7,3,0,0,2554,
2521,6,865,216.0,128219.7,740,144.0,10042,1920,62.0,238.0,0,1995,0,0.0,8,125,8,3,0,0,2555,
2522,4,768,355.0,128219.7,768,544.0,8172,1955,60.0,224.0,0,1955,0,0.0,5,0,7,3,0,0,2556,
2523,4,864,528.0,128219.7,864,682.0,8172,1955,60.0,182.0,0,1955,196,0.0,5,0,10,3,0,0,2557,
2524,5,2592,0.0,142591.36,1296,371.0,10890,1923,60.0,925.0,742,1950,0,0.0,6,1296,1,3,0,0,2558,
2525,5,1422,352.0,210624.72549019608,1422,319.0,7223,1926,54.0,971.0,0,1950,0,0.0,5,0,4,3,0,0,2559,
2526,6,1298,240.0,210624.72549019608,759,113.0,6821,1921,51.0,538.0,0,2005,216,0.0,7,539,8,3,0,0,2560,
2527,7,1098,216.0,210624.72549019608,567,246.0,4000,1930,63.0,285.0,0,1995,0,0.0,8,531,6,3,1,0,2561,
2528,6,1436,228.0,210624.72549019608,851,0.0,6720,1921,53.0,585.0,0,1950,184,0.0,7,585,4,3,0,0,2562,
2529,6,1461,225.0,210624.72549019608,686,0.0,7155,1926,53.0,686.0,0,1991,0,0.0,8,775,7,3,0,0,2563,
2530,7,1718,264.0,210624.72549019608,867,0.0,7230,1927,60.0,851.0,0,1992,291,0.0,7,851,10,3,0,0,2564,
2531,5,1226,400.0,210624.72549019608,1226,0.0,13108,1951,126.0,0.0,24,1951,174,0.0,5,0,6,3,0,0,2565,
2532,4,1755,231.0,210624.72549019608,1230,189.0,7810,1930,110.0,741.0,40,2003,0,0.0,6,525,11,3,0,0,2566,
2533,5,1355,528.0,210624.72549019608,760,533.0,6221,1941,79.0,195.0,0,1950,0,0.0,5,595,10,3,0,0,2567,
2534,6,1560,580.0,210624.72549019608,1560,540.0,25485,1960,120.27456762796051,0.0,75,1960,0,423.0,4,0,5,3,0,1,2568,
2535,6,1488,552.0,210624.72549019608,1488,813.0,21579,1968,101.84049028227429,675.0,0,1968,0,0.0,6,0,9,3,1,1,2569,
2536,6,1045,462.0,137500.0,529,330.0,1782,1980,24.0,186.0,0,1980,180,0.0,6,516,12,3,1,0,2570,
2537,4,1680,628.0,210624.72549019608,1680,0.0,17871,1995,142.72492803010124,1680.0,0,1996,152,0.0,5,0,6,3,1,0,2571,
2538,8,1020,509.0,137500.0,1020,577.0,3907,1988,35.0,427.0,0,1988,135,0.0,5,0,3,3,1,0,2572,
2539,7,1696,625.0,210624.72549019608,1696,434.0,20693,1971,176.01916856399586,1262.0,146,1971,0,652.0,5,0,2,3,1,0,2573,
2540,8,2726,691.0,210624.72549019608,2726,0.0,18044,1986,70.0,279.0,64,1986,216,0.0,5,0,8,4,1,0,2574,
2541,6,1215,720.0,105716.73529411765,720,375.0,7000,1940,50.0,345.0,0,1950,0,0.0,7,495,5,3,0,0,2575,
2542,5,1601,0.0,105716.73529411765,936,0.0,7288,1925,50.0,936.0,0,2003,0,0.0,7,665,9,4,0,0,2576,
2543,5,1828,0.0,105716.73529411765,942,548.0,9060,1923,50.0,311.0,0,1999,174,0.0,6,886,3,3,1,0,2577,
2544,5,816,100.0,105716.73529411765,816,0.0,3672,1922,46.0,816.0,0,1950,0,0.0,7,0,9,3,0,0,2578,
2545,2,845,256.0,105716.73529411765,640,0.0,11067,1939,64.0,0.0,0,1950,48,0.0,4,0,3,3,0,0,2579,
2546,5,1991,0.0,105716.73529411765,1034,0.0,8250,1895,75.0,957.0,0,2006,0,0.0,6,957,6,3,0,0,2580,
